frame	ecc	ep	mass	particle	signal	size	x	y	z
102	0.227076368067	0.0286862518687	8695.17574889	1370.0	186.61082343	355420	755.541619684	599.165930475	102
103	0.16794877621	0.0277643523308	8465.13833565	1370.0	173.971137953	355420	755.02770902	597.850979428	103
104	0.300469948207	0.0297399630393	8421.98075901	1370.0	191.031982001	355420	758.664549056	598.942967072	104
105	0.176749968027	0.0271285835738	9587.71538759	1370.0	193.445834115	355420	758.974558836	598.520949848	105
106	0.271410687489	0.0280561944226	7793.86930518	1370.0	162.464251972	355420	760.872505305	599.923462132	106
107	0.175757502962	0.0275718950062	9007.33654387	1370.0	181.131523627	355420	761.633846858	598.696248651	107
108	0.201327678326	0.0315321768746	6423.42314914	1370.0	163.354295603	355420	762.304907153	600.606621713	108
109	0.274644133933	0.0290297610782	7694.20551448	1370.0	164.256246291	355420	762.850667688	599.061406813	109
110	0.219231884956	0.0300155748779	8540.12005136	1370.0	186.654788775	355420	763.170870462	599.889714857	110
111	0.182727991249	0.0269278292751	9030.80609973	1370.0	179.699288888	355420	764.043788805	601.269816007	111
112	0.249133671141	0.0298930283013	8445.31287526	1370.0	178.988406387	355420	765.837241845	601.452039216	112
113	0.207204927531	0.0295444183057	7769.28121005	1370.0	170.916755458	355420	766.062403134	601.541066083	113
114	0.273097131505	0.0340734528178	6860.71800919	1370.0	174.194374209	355420	773.469737747	604.768310926	114
96	0.0972357760313	0.0271077037018	8658.78119993	1371.0	179.331523408	355420	75.1211976721	987.131872619	96
99	0.319627361581	0.0414146754955	3445.36431646	1371.0	129.929213495	355420	73.877542592	994.011056847	99
100	0.143851242964	0.0284997060999	6040.42827764	1371.0	151.210838934	355420	71.7046399071	992.444080058	100
101	0.136540608638	0.0306331177154	5420.71879047	1371.0	139.570722096	355420	75.9067814989	993.358077362	101
102	0.288155527656	0.0294118229127	7540.85451253	1371.0	167.061118119	355420	73.7071397621	987.659241506	102
103	0.259853548463	0.0296435029559	8009.66616041	1371.0	174.845364776	355420	77.4344198233	983.961745151	103
104	0.18381121024	0.0256531617902	8783.10971129	1371.0	169.22467812	355420	74.3432837874	981.707684142	104
105	0.147866214248	0.0286899518829	7887.19154351	1371.0	167.353140211	355420	77.4691298882	980.403405896	105
106	0.336156795167	0.0315199416156	7595.20377967	1371.0	172.176788774	355420	78.3501387351	978.331638076	106
107	0.1592655502	0.0261265267387	8647.71133434	1371.0	160.908101086	355420	73.7420481365	976.313787523	107
108	0.253047455562	0.0281289801223	8346.75847138	1371.0	167.045918103	355420	75.1738214702	976.007343069	108
109	0.204227169948	0.0335550354466	6951.36125457	1371.0	179.9436406	355420	75.4393565601	977.783287852	109
110	0.130947831488	0.0311188959094	7963.34790784	1371.0	180.462449811	355420	80.3344820199	975.853340146	110
111	0.198084268629	0.0325430705057	7347.50051606	1371.0	177.865622675	355420	78.9695460255	971.475116767	111
112	0.108514612423	0.0286517846047	8828.36535849	1371.0	178.988406387	355420	76.2040411685	970.68836581	112
113	0.249712101711	0.032244805415	7670.81829658	1371.0	177.419023328	355420	77.6910151385	972.550318483	113
114	0.214835126188	0.0312392051765	7731.68988024	1371.0	162.399963455	355420	79.6549418273	968.826637086	114
96	0.235440421227	0.0281387181432	6955.13172755	1372.0	156.052912196	355420	319.000457647	587.092393121	96
97	0.319768786077	0.0344403008659	5600.49246929	1372.0	163.912530742	355420	316.272117022	592.461600759	97
98	0.199435919005	0.0296402811606	6218.28805355	1372.0	145.451875366	355420	311.600187249	590.628281832	98
103	0.225318155118	0.0321729391605	6952.72593034	1372.0	175.7195916	355420	307.459566952	590.871414603	103
104	0.286079474972	0.0352535330924	4832.49854013	1372.0	143.055913462	355420	304.696444072	590.746064272	104
106	0.342077574357	0.041498979787	4269.10140371	1372.0	145.68805204	355420	303.735457171	593.656629261	106
109	0.140977113122	0.034135847984	6592.39676127	1372.0	183.634792202	355420	298.286476134	597.347680752	109
112	0.225529279708	0.0367105172812	6977.9538142	1372.0	188.499867596	355420	295.439278125	597.202574971	112
113	0.336151077938	0.0463224003384	5454.47384809	1372.0	178.347918739	355420	294.765804392	594.742483102	113
114	0.306329037173	0.0352913169759	7435.92234903	1372.0	186.896047328	355420	294.105783976	599.231317304	114
96	0.160039825491	0.030993759613	5323.90460117	1373.0	143.982521198	355420	660.552342996	398.99129897	96
100	0.375412993412	0.0342428811703	4646.62013288	1373.0	142.316083702	355420	669.067650103	395.547162686	100
101	0.247976324173	0.0298107955892	5911.38356504	1373.0	143.905216571	355420	666.490861154	395.137820189	101
102	0.277163493111	0.0279903392787	6033.74995758	1373.0	142.179674995	355420	670.26212631	395.313770774	102
103	0.259694268431	0.0267607947994	5533.85579518	1373.0	119.769074872	355420	671.170260419	401.101785119	103
104	0.132100912797	0.0245877263248	6826.55840704	1373.0	126.482362512	355420	672.89276003	400.706250591	104
105	0.361535553221	0.0291889472972	5942.83597364	1373.0	147.558682767	355420	671.243646656	392.805082949	105
106	0.161543815063	0.0255641579074	6705.18222539	1373.0	125.380020543	355420	673.067921961	399.631946734	106
107	0.166806356489	0.0261639601938	6968.2879842	1373.0	140.684678545	355420	669.753041234	390.723480809	107
108	0.18108467647	0.0328292006975	6153.01180105	1373.0	160.585578729	355420	674.323020906	398.805203299	108
96	0.239399707155	0.0245188836763	6298.15758892	1374.0	126.739105485	355420	706.861279302	506.044103719	96
97	0.324380985073	0.0269723618485	5816.67980714	1374.0	130.244010914	355420	709.147667441	505.803771969	97
98	0.226213830626	0.0242486260979	6707.53527069	1374.0	129.584398054	355420	710.997776172	504.94780365	98
99	0.330805179929	0.0278663021551	6013.48242595	1374.0	137.097721825	355420	712.660653668	505.405877659	99
100	0.0832796412239	0.0303785963173	4714.22027264	1374.0	128.084475332	355420	704.58422334	505.878373448	100
102	0.239718743758	0.0283502559262	5209.10784261	1374.0	126.184461558	355420	708.432848071	506.268748336	102
103	0.297002943797	0.0267080506952	5910.64755627	1374.0	120.643301696	355420	709.882062095	504.941869983	103
105	0.43059558509	0.0353235629945	4463.6501537	1374.0	144.85943857	355420	703.501022332	509.205170656	105
106	0.098655381865	0.0284781471039	5699.49318737	1374.0	140.390304693	355420	713.351531487	508.39504674	106
107	0.444443802756	0.0388478055329	3966.42865574	1374.0	148.598191714	355420	706.705703557	509.614688137	107
108	0.353740180064	0.0346828198027	5146.12176431	1374.0	151.35652248	355420	709.345726858	509.168718924	108
109	0.143218378776	0.026457669173	6980.89046739	1374.0	137.495397177	355420	715.282654454	507.415721532	109
110	0.231391998762	0.0292731497211	6407.30158815	1374.0	141.539176322	355420	718.50811824	508.470763484	110
111	0.246660190296	0.0285601787942	6583.77853829	1374.0	132.023967346	355420	718.956256492	508.524501468	111
112	0.26452330076	0.0293980586686	6926.0731167	1374.0	138.348526676	355420	720.67494169	507.901438193	112
113	0.176626000542	0.0303864044193	6532.92141921	1374.0	143.978788565	355420	721.832897298	509.29665936	113
114	0.315789460186	0.0313265376671	5822.80986287	1374.0	138.811141947	355420	713.480353526	507.951742516	114
96	0.171022097164	0.0305849750477	7909.55478723	1375.0	189.677572835	355420	729.516284802	666.429105623	96
97	0.261830487603	0.0276192012887	8417.12995701	1375.0	177.202735937	355420	733.819030252	668.776046906	97
98	0.242380812681	0.0341635044421	7411.87495807	1375.0	193.054307305	355420	736.392945729	672.064956387	98
99	0.292028586698	0.0311909049223	8078.0128252	1375.0	203.406423885	355420	742.508213999	674.083054497	99
100	0.175108365285	0.0296531802206	7011.7355489	1375.0	160.105594165	355420	748.027293994	676.79634311	100
101	0.241280836613	0.0333037348856	6124.64069321	1375.0	166.444587841	355420	752.322366411	683.379377053	101
103	0.227426725279	0.0265447541842	7117.08057323	1375.0	147.744333236	355420	746.664804165	677.348148947	103
104	0.149036231965	0.0281541965872	7111.79794181	1375.0	152.65112717	355420	750.130923446	678.493758863	104
105	0.0892853154099	0.0262683204837	7567.7809802	1375.0	152.057423095	355420	752.393577568	680.787474071	105
106	0.0682225072271	0.0264972369428	8515.24590225	1375.0	163.347209863	355420	756.264569259	684.86381851	106
107	0.0769749724831	0.0236595179815	9723.06984597	1375.0	172.338731218	355420	757.744980496	688.072351809	107
108	0.15267965582	0.0261620257606	8435.35741137	1375.0	157.816861854	355420	761.009832078	690.455026886	108
109	0.164477660278	0.0281515972051	8244.18710319	1375.0	165.179034192	355420	764.503552266	694.54646742	109
110	0.103494335866	0.0291224675155	7513.07640317	1375.0	161.000813067	355420	769.17812818	698.863829389	110
113	0.188227672524	0.0269811219402	7670.81829658	1375.0	159.770010537	355420	771.485688901	693.831932351	113
114	0.0430267812527	0.0270086715947	7532.99942215	1375.0	141.532929044	355420	773.300373355	698.269820839	114
96	0.231227833165	0.0286413490782	6161.93460479	1376.0	142.258179626	355420	378.238792345	339.256958817	96
97	0.140347021714	0.0313958569013	6009.83078931	1376.0	155.938407625	355420	376.543004032	346.178466503	97
98	0.119794776717	0.0317856992835	5997.9064242	1376.0	159.556299644	355420	375.273038492	346.194658923	98
99	0.154058228647	0.0314707674188	5842.33428955	1376.0	154.122929111	355420	375.661137405	345.221605798	99
101	0.174284111685	0.032202125888	5336.62959765	1376.0	148.239711046	355420	375.962609974	345.362869907	101
102	0.177638383252	0.0290416657201	5870.24333134	1376.0	145.734166869	355420	375.11730684	344.508762431	102
103	0.139630987663	0.0312031188592	5439.4392982	1376.0	148.61856006	355420	375.260613102	344.293095366	103
104	0.150966167865	0.0324387317817	5543.41664666	1376.0	152.65112717	355420	373.91713376	343.299345001	104
105	0.196443420092	0.0334709874974	5373.29544808	1376.0	154.756667292	355420	374.553347436	342.351539599	105
106	0.249805754602	0.0320218826753	5597.95302989	1376.0	146.571009931	355420	374.117412206	341.324677811	106
107	0.185142985351	0.0347203556392	5283.58895862	1376.0	144.201795509	355420	373.397481276	340.989278775	107
108	0.192918312498	0.0321295327217	5693.40479986	1376.0	147.66489998	355420	372.393164207	341.438107319	108
109	0.165752374933	0.0307457144288	6190.98402455	1376.0	149.491639883	355420	372.371729785	341.417712947	109
110	0.155412732218	0.0328555344132	5706.68266535	1376.0	145.962275583	355420	373.65086808	342.131746623	110
111	0.217595955243	0.0356843801581	5501.91547253	1376.0	156.778461224	355420	373.54847532	341.381648476	111
112	0.175716231112	0.035070140272	5082.57899875	1376.0	143.536596426	355420	371.908716159	341.191849887	112
113	0.21224549716	0.0378716692904	4986.3105614	1376.0	150.481056436	355420	371.367150612	341.25607479	113
114	0.221908948766	0.0353976139072	5626.84119188	1376.0	148.79102797	355420	372.859545449	342.055315302	114
96	0.0497370382342	0.0287023392556	9639.93155396	1379.0	202.610134619	355420	105.187090036	651.024246663	96
100	0.207401065129	0.0353868256531	6537.64509507	1379.0	192.126712998	355420	106.195587743	648.361718886	100
101	0.165752338132	0.0287295346974	8641.24818541	1379.0	178.581172371	355420	107.215618091	646.781785644	101
102	0.194707706768	0.0322275779738	6996.1286327	1379.0	173.2814789	355420	108.429351997	656.634287656	102
103	0.280746280812	0.0354869412569	5312.67640873	1379.0	161.731962418	355420	108.409996492	661.44522579	103
104	0.27004079689	0.0325279658042	6082.49319861	1379.0	166.607801654	355420	108.4517764	658.455479027	104
106	0.247515435546	0.031276978562	6815.55196179	1379.0	162.464251972	355420	114.259800435	656.677403076	106
107	0.221169880835	0.032184495085	6278.93305933	1379.0	158.270263364	355420	113.143293267	654.967951299	107
108	0.248232568117	0.0318104941672	6664.30151723	1379.0	160.585578729	355420	111.570331005	654.596328784	108
110	0.134255153771	0.0322794505598	6535.57146669	1379.0	155.693093955	355420	107.812551386	650.722164723	110
111	0.0999579733622	0.0296918544168	6985.35143897	1379.0	154.944795011	355420	107.314877585	646.696270985	111
112	0.196272987257	0.028447179446	8530.91602614	1379.0	165.153553719	355420	105.513574612	646.974899427	112
113	0.154214420297	0.0280687472567	7906.75773074	1379.0	156.054428896	355420	106.098476182	646.099254158	113
114	0.165809680831	0.0266148261722	9569.80343308	1379.0	173.287111843	355420	111.253247062	647.005269763	114
96	0.0270704877803	0.0269333546624	8372.5404991	1380.0	187.091060478	355420	327.764791241	340.425790272	96
97	0.164792513665	0.0234044057095	9792.22318788	1380.0	179.860776976	355420	327.195286242	338.167546947	97
98	0.117747903328	0.0249607696958	8837.30333666	1380.0	168.371564818	355420	325.524684663	340.392811126	98
99	0.135250335511	0.0240772073041	9327.12540183	1380.0	157.707183276	355420	324.899285746	339.936664884	99
100	0.162443871388	0.0248379344009	8586.99670038	1380.0	167.22139835	355420	326.956698724	346.34125846	100
101	0.0927767265768	0.0244943672045	7337.43224732	1380.0	144.772115466	355420	327.46902029	347.350922891	101
102	0.169198333754	0.0263476794916	6890.38249943	1380.0	143.068297963	355420	323.864318078	344.373544312	102
104	0.141626954088	0.0254685012455	7622.08885264	1380.0	145.672789928	355420	317.754339651	342.307786147	104
105	0.179184995752	0.0253597668375	7404.92658032	1380.0	140.360698242	355420	313.791735056	343.048262471	105
106	0.17900312762	0.0274445430065	6957.70818226	1380.0	145.68805204	355420	312.619169714	339.237881586	106
107	0.186082806414	0.0274723433888	7166.1258134	1380.0	141.563957786	355420	310.097225533	339.978929123	107
108	0.0567682822584	0.0253483645798	7983.13365518	1380.0	149.51071123	355420	307.623559674	336.051044311	108
109	0.131083211942	0.0279782473672	6905.22185954	1380.0	138.418185077	355420	303.115406779	336.982661132	109
112	0.115252041115	0.0269435011932	8477.30597205	1380.0	153.048057635	355420	300.165912723	342.309453336	112
113	0.134188184295	0.0303632261699	7460.8879339	1380.0	155.125533486	355420	298.808680847	343.127988769	113
114	0.0921407175416	0.0258578420012	8952.86502443	1380.0	160.585438723	355420	297.469370265	339.512146124	114
96	0.278141010812	0.030148852798	4858.33237694	1381.0	127.601276271	355420	596.71601789	690.273250659	96
99	0.372125677053	0.0343184545477	4177.44822974	1381.0	126.344959329	355420	596.002997502	697.083556357	99
101	0.346105380269	0.0351665609347	4684.72162861	1381.0	159.509396681	355420	597.691384124	694.369650738	101
102	0.24420551288	0.0352029029497	4878.54009825	1381.0	155.509019525	355420	597.417636436	696.213880837	102
103	0.338471094394	0.0339357433886	5250.60630424	1381.0	153.863921003	355420	598.28581136	696.521193854	103
104	0.228435736595	0.0297932041987	6065.0473555	1381.0	148.289666394	355420	598.462298688	696.195267234	104
105	0.302183365271	0.0307623617984	6522.27372792	1381.0	160.155155686	355420	600.186678765	699.398589591	105
106	0.367473295065	0.0353194082849	6186.88594329	1381.0	173.942704557	355420	600.989961819	702.09449451	106
107	0.234499971226	0.0309118162602	7187.22851519	1381.0	173.218010459	355420	600.891518841	703.39513769	107
108	0.374277145752	0.0372720810034	5993.34912795	1381.0	170.737540602	355420	600.818693707	703.954608511	108
109	0.352863529171	0.0379235818518	5949.21359461	1381.0	174.406913197	355420	600.84381106	707.670384297	109
110	0.283231647301	0.035276378376	6711.61081724	1381.0	181.347069663	355420	602.839314532	708.483904344	110
111	0.209139346658	0.0361461333169	6831.32347706	1381.0	183.366621314	355420	601.870075578	710.89896328	111
113	0.366154466728	0.0374706076642	6724.27387369	1381.0	180.205709559	355420	601.785862758	712.137993847	113
114	0.306683222858	0.0344412145766	7477.65641785	1381.0	183.266997865	355420	602.762545379	712.104668814	114
96	0.314351120635	0.0721105385423	3981.50468797	1382.0	183.642377336	355420	268.627789837	563.891795335	96
104	0.128217313288	0.0264988410722	7974.49488336	1382.0	150.90654286	355420	271.688639207	569.899747307	104
105	0.152402420455	0.0276298079123	7245.6711727	1382.0	145.759186636	355420	272.818287348	568.030344005	105
